SKU,UBICACIÓN,PASILLO,DESCRIPTION,PROVEEDOR,UXB,PLANCHA,ALTO POR PALLET,ZONA,SYS_CODE,ITEM_CLASS,LON,ANC,ALT,PESO,L_PASILLO,L_BAHIA,L_NIVEL,L_POSICION,L_PASILLO_NUM,L_BAHIA_NUM,L_NIVEL_NUM,COORD_X,COORD_Y,COORD_Z
205355016,23690105,23,SAHARA SHAMPOO SIN SAL DE CEBOLLA FUNDA DOYPACK 1000ML,YEPEZ JIJON PABLO SEBASTIAN- GENERAL,12,5,5,CPERSONAL1,LTC,PERECEDEROS BULK,36.0,31.0,28.0,13.07,23,69,1,5,23,69,1,91.2,42.0,1.5
206554957,23290104,23,SAVITAL SHAMPOO ELIXIR ROMERO BIOTINA Y SÁBILA 510ML,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,12,17,5,CPERSONAL1,LTC,PERECEDEROS BULK,28.0,23.0,24.0,7.0,23,29,1,4,23,29,1,91.2,18.0,1.5
204254934,23200106,23,SEDAL SHAMPOO LUMINOUS UV 340ML,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,12,30,4,CPERSONAL1,LTC,PERECEDEROS BULK,21.0,18.0,23.0,4.6,23,20,1,6,23,20,1,92.8,12.0,1.5
205404914,23380103,23,ISABELLA RINSE MANZANILLA 1000ML,LABORATORIOS GLAMOUR LABGLAM - GENERAL,12,5,5,CPERSONAL1,LTC,PERECEDEROS BULK,36.0,32.0,28.0,12.74,23,38,1,3,23,38,1,92.8,22.8,1.5
192855045,23450104,23,KIYÚ JABÓN LÍQUIDO ANTIBACTERIAL COCO VAINILLA 650ML,KOZU ECUADOR CIA. LTDA. - GENERAL,12,12,4,CPERSONAL1,LTC,PERECEDEROS BULK,30.0,30.0,24.0,8.6,23,45,1,4,23,45,1,91.2,27.599999999999998,1.5
206454981,23080101,23,KINOE SHAMPOO 4 OLEOS DOYPACK 190ML,LABORATORIOS RENE CHARDON DEL ECUADOR CIA. LTDA. - GENERAL,12,19,7,CPERSONAL1,LTC,NO PERECEDEROS BULK,27.0,17.0,20.0,2.5,23,8,1,1,23,8,1,92.8,4.8,1.5
206455001,23180102,23,KINOE SHAMPOO KERATINA DOYPACK 190ML,LABORATORIOS RENE CHARDON DEL ECUADOR CIA. LTDA. - GENERAL,12,19,7,CPERSONAL1,LTC,NO PERECEDEROS BULK,27.0,17.0,20.0,2.5,23,18,1,2,23,18,1,92.8,10.799999999999999,1.5
206455035,23110101,23,NUTRIBELA TRATAMIENTO BIOCOLAGENO POTE 450ML,QUALA ECUADOR S.A. - GENERAL,18,16,3,CPERSONAL1,LTC,PERECEDEROS BULK,32.0,22.0,25.0,9.3,23,11,1,1,23,11,1,91.2,7.199999999999999,1.5
194704988,23510106,23,DOVE TRATAMIENTO CAPILAR REGENERACION 300ML.,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,6,20,15,CPERSONAL1,LTC,PERECEDEROS BULK,28.0,20.0,9.0,2.1,23,51,1,6,23,51,1,91.2,31.2,1.5
206455019,23010104,23,NUTRIBELA SHAMPOO BIOCOLAGENO 400ML,QUALA ECUADOR S.A. - GENERAL,12,20,5,CPERSONAL1,LTC,PERECEDEROS BULK,27.0,19.0,25.0,5.8,23,1,1,4,23,1,1,91.2,1.2,1.5
206505160,23020104,23,HEAD & SHOULDERS PACK SHAMPOO ANTI COMEZÓN 375ML + SHAMPOO 180ML,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,10,16,5,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,23.0,22.0,6.7,23,2,1,4,23,2,1,92.8,1.2,1.5
192904927,23460102,23,KIYÚ SHAMPOO COCO ALOE DOYPACK 1000ML,KOZU ECUADOR CIA. LTDA. - GENERAL,10,19,5,CPERSONAL1,LTC,PERECEDEROS BULK,32.0,30.0,26.0,10.9,23,46,1,2,23,46,1,92.8,27.599999999999998,1.5
190905053,23470103,23,KIYÚ KIDS ACONDICIONADOR BRILLITOS DE HADAS 400 ML,KOZU ECUADOR CIA. LTDA. - GENERAL,12,19,5,CPERSONAL1,LTC,PERECEDEROS BULK,23.0,19.0,23.0,5.1,23,47,1,3,23,47,1,91.2,28.799999999999997,1.5
189705134,23010102,23,RENCEL NATURALS SHAMPOO CONTROL CASPA Y ANTICAIDA X 1L,LABORATORIOS RENE CHARDON DEL ECUADOR CIA. LTDA. - GENERAL,12,11,4,CPERSONAL1,LTC,NO PERECEDEROS BULK,31.0,28.0,30.0,13.5,23,1,1,2,23,1,1,91.2,1.2,1.5
190905070,23600101,23,KIYÚ KIDS ACONDICIONADOR AVENTURA ESPUMOSA 400 ML,KOZU ECUADOR CIA. LTDA. - GENERAL,12,19,5,CPERSONAL1,LTC,PERECEDEROS BULK,23.0,19.0,23.0,5.1,23,60,1,1,23,60,1,92.8,36.0,1.5
207904971,23300102,23,ANA ESSENTIAL PACK SHAMPOO + ACONDICIONAR ELIXIR ROMERO 370ML.,HOME BEAUTY ESSENCES CO S.A.S. - GENERAL,6,13,4,CPERSONAL1,LTC,PERECEDEROS BULK,37.0,23.0,27.0,5.6,23,30,1,2,23,30,1,92.8,18.0,1.5
209154975,23520103,23,KIYU INTENSES NATURAL CREMA CORPORAL HUMECTANTE 380 ML,KOZU ECUADOR CIA. LTDA. - GENERAL,9,20,5,CPERSONAL1,LTC,PERECEDEROS BULK,21.0,21.0,20.0,3.7,23,52,1,3,23,52,1,92.8,31.2,1.5
209154895,23240104,23,ISABELLA JABON LIQUIDO ESPUMOSO CHERRY BLOSSOM 500ML,LABORATORIOS GLAMOUR LABGLAM - GENERAL,12,15,5,CPERSONAL1,LTC,PERECEDEROS BULK,32.0,26.0,22.0,7.6,23,24,1,4,23,24,1,92.8,14.399999999999999,1.5
209154983,23590104,23,KIYU INTENSES NATURAL CREMA CORPORAL NUTRITIVA  380 ML,KOZU ECUADOR CIA. LTDA. - GENERAL,9,20,5,CPERSONAL1,LTC,PERECEDEROS BULK,21.0,21.0,20.0,3.7,23,59,1,4,23,59,1,91.2,36.0,1.5
207904939,23220101,23,ANA SHAMPOO BABY 400ML.,HOME BEAUTY ESSENCES CO S.A.S. - GENERAL,12,18,5,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,21.0,22.0,5.7,23,22,1,1,23,22,1,92.8,13.2,1.5
207355271,23120103,23,PANTENE ACONDICIONADOR BIOTINAMINA 250 ML,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,20,4,CPERSONAL1,LTC,PERECEDEROS BULK,23.0,21.0,21.0,3.4,23,12,1,3,23,12,1,92.8,7.199999999999999,1.5
207355280,23580105,23,PANTENE ACONDICIONADOR BIOTINAMINA 510 ML,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,16,5,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,21.0,23.0,7.5,23,58,1,5,23,58,1,92.8,34.8,1.5
207504927,23200101,23,NUTRIBELA ACONDICIONADOR BIOCOLAGENO 370ML,QUALA ECUADOR S.A. - GENERAL,12,20,5,CPERSONAL1,LTC,PERECEDEROS BULK,27.0,19.0,25.0,5.2,23,20,1,1,23,20,1,92.8,12.0,1.5
209154908,23380105,23,ISABELLA JABON LIQUIDO ESPUMOSO VAINILLA COCONUT 500ML,LABORATORIOS GLAMOUR LABGLAM - GENERAL,12,15,5,CPERSONAL1,LTC,PERECEDEROS BULK,32.0,26.0,26.0,7.6,23,38,1,5,23,38,1,92.8,22.8,1.5
209154959,23380101,23,KIYU INTENSES NATURAL TRATAMIENTO CAPILAR REGENERACION NUTRE Y REPARA 380 ML,KOZU ECUADOR CIA. LTDA. - GENERAL,9,20,5,CPERSONAL1,LTC,PERECEDEROS BULK,21.0,21.0,20.0,3.7,23,38,1,1,23,38,1,92.8,22.8,1.5
209154967,23130101,23,KIYU INTENSES NATURAL CREMA DE PEINAR RIZOS CONTROL Y DEFINICIÓN NATUTAL  380 ML,KOZU ECUADOR CIA. LTDA. - GENERAL,9,20,5,CPERSONAL1,LTC,PERECEDEROS BULK,21.0,21.0,20.0,3.7,23,13,1,1,23,13,1,91.2,8.4,1.5
100417,24130103,24,POLAR CREMA DENTAL MULTIBENEFICIOS 75ML,LA FABRIL S.A. - GENERAL,36,20,5,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,19.0,21.0,4.4,24,13,1,3,24,13,1,95.2,8.4,1.5
101085,24170101,24,COLGATE PACK CREMA LUMINOUS WHITE 75 ML.,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,36,8,5,CPERSONAL1,LTC,PERECEDEROS BULK,57.0,25.0,19.0,9.3,24,17,1,1,24,17,1,95.2,10.799999999999999,1.5
101150155,24220104,24,BLENDAX MULTIPACK 75CC X3 UNI,BLENASTOR C.A. - GENERAL,12,18,6,CPERSONAL1,LTC,PERECEDEROS BULK,38.0,15.0,20.0,4.5,24,22,1,4,24,22,1,96.8,13.2,1.5
101665,24450103,24,ENCIDENT ENJUAGUE BUCAL BRACKETS 300 ML,BLENASTOR C.A. - GENERAL,12,8,6,CPERSONAL1,LTC,PERECEDEROS BULK,27.0,17.0,21.0,4.5,24,45,1,3,24,45,1,95.2,27.599999999999998,1.5
103112,24080101,24,EASY OFF QUITA GRASA REPUESTO DOY PACK LIMON 500 ML.,VIRUMEC S.A. - GENERAL,12,15,4,CPERSONAL1,LTC,PERECEDEROS BULK,39.0,19.0,25.0,6.4,24,8,1,1,24,8,1,96.8,4.8,1.5
102760,24040104,24,COLGATE ENJUAGUE PLAX  ICE INFINITY 250 ML.,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,12,26,5,CPERSONAL1,LTC,PERECEDEROS BULK,23.0,19.0,20.0,3.6,24,4,1,4,24,4,1,96.8,2.4,1.5
104888,24150103,24,LISTERINE ENJUAGUE BUCAL WHIITENING EXTRA 473 ML.,KENVUE ECUADOR S.A. - GENERAL,12,17,5,CPERSONAL1,LTC,PERECEDEROS BULK,30.0,22.0,23.0,6.8,24,15,1,3,24,15,1,95.2,9.6,1.5
106066,24010105,24,PANTENE CREMA DE PEINAR RESTAURACION 300 ML.,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,8,5,CPERSONAL1,LTC,PERECEDEROS BULK,22.0,17.0,21.0,4.1,24,1,1,5,24,1,1,95.2,1.2,1.5
106365,24470101,24,DOVE SIXPACK JABON ORIGINAL X 90 GR C/U,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,8,20,6,CPERSONAL1,LTC,PERECEDEROS BULK,38.0,14.0,19.0,4.8,24,47,1,1,24,47,1,95.2,28.799999999999997,1.5
108133,24160102,24,INFEM JABON INTIMO EDAD FERTIL 250 ML.,DIDELSA CIA. LTDA. - GENERAL,12,18,5,CPERSONAL1,LTC,PERECEDEROS BULK,31.0,19.0,19.0,5.9,24,16,1,2,24,16,1,96.8,9.6,1.5
108150140,24050106,24,COLGATE ENJUAGUE BUCAL PLAX KIDS MINIONS 250 ML,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,12,26,5,CPERSONAL1,LTC,PERECEDEROS BULK,24.0,19.0,20.0,3.7,24,5,1,6,24,5,1,95.2,3.5999999999999996,1.5
108800181,24520106,24,HEAD & SHOULDERS SHAMPOO 3IN1 375ML,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,26,5,CPERSONAL1,LTC,PERECEDEROS BULK,24.0,18.0,22.0,5.3,24,52,1,6,24,52,1,96.8,31.2,1.5
108850189,24390105,24,HEAD & SHOULDERS SHAMPOO MEN 3IN1 180 ML,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,40,5,CPERSONAL1,LTC,PERECEDEROS BULK,19.0,15.0,18.0,2.6,24,39,1,5,24,39,1,95.2,24.0,1.5
108850226,24620105,24,HEAD & SHOULDERS SHAMPOO SUAVE Y MANEJABLE 2IN1 375 ML,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,26,5,CPERSONAL1,LTC,PERECEDEROS BULK,24.0,18.0,22.0,5.3,24,62,1,5,24,62,1,96.8,37.199999999999996,1.5
108800173,24440106,24,HEAD & SHOULDERS SHAMPOO MANZANA FRESH 375ML,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,26,4,CPERSONAL2,LTC,PERECEDEROS BULK,23.0,18.0,23.0,5.4,24,44,1,6,24,44,1,96.8,26.4,1.5
108900078,24210104,24,HEAD & SHOULDERS SHAMPOO PROTECCION CAIDA 375 ML,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,26,5,CPERSONAL1,LTC,PERECEDEROS BULK,24.0,18.0,22.0,5.3,24,21,1,4,24,21,1,95.2,13.2,1.5
108850154,24740101,24,HEAD & SHOULDERS SHAMPOO MEN OLD SPICE 180 ML,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,40,5,CPERSONAL1,LTC,PERECEDEROS BULK,19.0,15.0,18.0,2.6,24,74,1,1,24,74,1,96.8,44.4,1.5
108880,24560101,24,LISTERINE ENJUAGUE BUCAL CONTENIDO MENTA SUAVE 1 LT.,KENVUE ECUADOR S.A. - GENERAL,6,22,4,CPERSONAL1,LTC,PERECEDEROS BULK,35.0,15.0,28.0,6.7,24,56,1,1,24,56,1,96.8,33.6,1.5
108800149,24530106,24,HEAD & SHOULDERS SHAMPOO CON OLD SPICE 375ML,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,26,5,CPERSONAL1,LTC,PERECEDEROS BULK,23.0,18.0,23.0,5.4,24,53,1,6,24,53,1,95.2,32.4,1.5
110200089,24050104,24,BIOLANS GEL CLASSIC 100GR,SABIJERS S.A. - GENERAL,12,31,6,CPERSONAL1,LTC,PERECEDEROS BULK,19.0,13.0,14.0,1.6,24,5,1,4,24,5,1,95.2,3.5999999999999996,1.5
110200100,24630104,24,BIOLANS GEL XTREM 100GR,SABIJERS S.A. - GENERAL,12,31,5,CPERSONAL1,LTC,PERECEDEROS BULK,19.0,13.0,14.0,1.5,24,63,1,4,24,63,1,95.2,38.4,1.5
109710,24260102,24,EGO GEL MEN MAXIMA FIJACION 200 GR.,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,12,9,9,CPERSONAL1,LTC,PERECEDEROS BULK,31.0,23.0,8.0,3.0,24,26,1,2,24,26,1,96.8,15.6,1.5
110300119,24300104,24,LUX TRIPACK JABON ORQUIDEA NEGRA 110 GR C/U,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,24,22,5,CPERSONAL1,LTC,PERECEDEROS BULK,37.0,21.0,21.0,8.1,24,30,1,4,24,30,1,96.8,18.0,1.5
109607,24430102,24,ISABELLA JABON LIQUIDO FRESA GRANADILLA DOY PACK 1 LT.,LABORATORIOS GLAMOUR LABGLAM - GENERAL,12,5,5,CPERSONAL1,LTC,PERECEDEROS BULK,35.0,31.0,27.0,13.1,24,43,1,2,24,43,1,95.2,26.4,1.5
109637,24270103,24,BLENDAX ENJUAGUE MULTIACCION 500ML,BLENASTOR C.A. - GENERAL,12,18,5,CPERSONAL1,LTC,PERECEDEROS BULK,31.0,20.0,24.0,7.2,24,27,1,3,24,27,1,95.2,16.8,1.5
109674,24640103,24,KIYU JABON LIQUIDO ANTIBACTERIAL FRUTOS ROJO 350 ML.,KOZU ECUADOR CIA. LTDA. - GENERAL,12,18,5,CPERSONAL1,LTC,PERECEDEROS BULK,25.0,21.0,16.0,4.9,24,64,1,3,24,64,1,96.8,38.4,1.5
111126,24570104,24,JOHNSON´S BABY ACONDICIONADOR GOTAS DE BRILLO 400 ML.,KENVUE ECUADOR S.A. - GENERAL,12,26,6,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,20.0,19.0,5.5,24,57,1,4,24,57,1,95.2,34.8,1.5
112050117,24260104,24,WEIR ENJUAGUE BUCAL ANTI SARRO 250ML,LABORATORIO FARMACEUTICO WEIR S.A. LABFARMAWEIR - GENERAL,12,11,7,CPERSONAL1,LTC,PERECEDEROS BULK,24.0,18.0,16.0,3.5,24,26,1,4,24,26,1,96.8,15.6,1.5
112050133,24390106,24,WEIR ENJUAGUE BUCAL ORAL MINT 250ML,LABORATORIO FARMACEUTICO WEIR S.A. LABFARMAWEIR - GENERAL,12,11,5,CPERSONAL1,LTC,PERECEDEROS BULK,24.0,19.0,16.0,3.6,24,39,1,6,24,39,1,95.2,24.0,1.5
112100111,24720103,24,WEIR ENJUAGUE BUCAL ANTI SARRO 500ML,LABORATORIO FARMACEUTICO WEIR S.A. LABFARMAWEIR - GENERAL,12,18,5,CPERSONAL1,LTC,PERECEDEROS BULK,26.0,21.0,22.0,6.7,24,72,1,3,24,72,1,96.8,43.199999999999996,1.5
112100137,24110105,24,WEIR ENJUAGUE BUCAL ORAL MINT 500ML,LABORATORIO FARMACEUTICO WEIR S.A. LABFARMAWEIR - GENERAL,12,11,5,CPERSONAL1,LTC,PERECEDEROS BULK,26.0,21.0,23.0,6.6,24,11,1,5,24,11,1,95.2,7.199999999999999,1.5
112000110,24760102,24,COLGATE CEPILLO 360 MEDIO X 3,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,12,30,2,CPERSONAL1,LTC,PERECEDEROS BULK,24.0,16.0,15.0,0.8,24,76,1,2,24,76,1,96.8,45.6,1.5
111288,24520102,24,COLGATE CEPILLO DENTAL SMILES PACK X2 MINIONS,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,12,17,7,CPERSONAL1,LTC,PERECEDEROS BULK,24.0,14.0,15.0,0.5,24,52,1,2,24,52,1,96.8,31.2,1.5
115600719,24530104,24,COLGATE CEPILLO DENTAL EXTRA CLEAN 3PACK,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,12,33,8,CPERSONAL1,LTC,PERECEDEROS BULK,23.0,15.0,13.0,0.6,24,53,1,4,24,53,1,95.2,32.4,1.5
28268,24590101,24,PULVAPIES DESODORANTE SPRAY PREVENTIVO 200 ML.,ZAPHIR TRADE S.A - GENERAL,24,20,4,CPERSONAL1,LTC,PERECEDEROS BULK,31.0,21.0,24.0,5.4,24,59,1,1,24,59,1,95.2,36.0,1.5
28052,24430103,24,COLGATE CREMA DENTAL MENTA PURA 75 ML.,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,72,12,5,CPERSONAL1,LTC,PERECEDEROS BULK,49.0,20.0,20.0,9.0,24,43,1,3,24,43,1,95.2,26.4,1.5
28056,24600101,24,COLGATE CREMA DENTAL TRIPLE ACCION 75 ML.,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,72,12,5,CPERSONAL1,LTC,PERECEDEROS BULK,49.0,21.0,20.0,7.8,24,60,1,1,24,60,1,96.8,36.0,1.5
28089,24400107,24,SPEED STICK DESODORANTE BARRA FRESH 60 GR.,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,12,44,6,CPERSONAL1,LTC,PERECEDEROS BULK,19.0,14.0,13.0,1.2,24,40,1,7,24,40,1,96.8,24.0,1.5
30893,24430104,24,BLENDY KIT ESCOLAR CREMA DENTAL+CEPILLO+TOALLA UNI,BLENASTOR C.A. - GENERAL,24,8,6,CPERSONAL1,LTC,PERECEDEROS BULK,43.0,33.0,18.0,4.5,24,43,1,4,24,43,1,95.2,26.4,1.5
33103,24310105,24,JOHNSON´S BABY SHAMPOO ORIGINAL 400 ML.,KENVUE ECUADOR S.A. - GENERAL,12,25,5,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,20.0,19.0,5.5,24,31,1,5,24,31,1,95.2,19.2,1.5
33106,24270102,24,JOHNSON´S BABY SHAMPOO ORIGINAL 750 ML.,KENVUE ECUADOR S.A. - GENERAL,12,13,5,CPERSONAL1,LTC,PERECEDEROS BULK,36.0,24.0,26.0,10.2,24,27,1,2,24,27,1,95.2,16.8,1.5
33114,24240103,24,JOHNSON´S BABY SHAMPOO ROMERO UV CABELLOS OSCUROS 750 ML.,KENVUE ECUADOR S.A. - GENERAL,12,13,5,CPERSONAL1,LTC,PERECEDEROS BULK,36.0,24.0,25.0,10.2,24,24,1,3,24,24,1,96.8,14.399999999999999,1.5
30496,24240102,24,ORAL-B CREMA DENTAL STAGES ALADINO 75 ML.,INDUSTRIAS ALES C.A. - GILLETTE,12,56,2,CPERSONAL1,LTC,PERECEDEROS BULK,16.0,12.0,18.0,1.4,24,24,1,2,24,24,1,96.8,14.399999999999999,1.5
38197,24460106,24,DOVE TRIPACK JABON EXFOLIANTE 90 GR C/U,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,16,22,5,CPERSONAL1,LTC,PERECEDEROS BULK,38.0,14.0,19.0,4.9,24,46,1,6,24,46,1,96.8,27.599999999999998,1.5
33155,24690106,24,JOHNSON´S BABY CREMA ORIGINAL LIQUIDA 400 ML.,KENVUE ECUADOR S.A. - GENERAL,12,20,6,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,20.0,19.0,5.5,24,69,1,6,24,69,1,95.2,42.0,1.5
33263,24620104,24,JOHNSON´S BABY SHAMPOO CABELLO OSCURO 400 ML.,KENVUE ECUADOR S.A. - GENERAL,12,23,5,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,20.0,19.0,5.5,24,62,1,4,24,62,1,96.8,37.199999999999996,1.5
36469,24090102,24,PANTENE CREMA DE PEINAR RIZOS DEFINIDOS EXTCRE,INDUSTRIAS ALES C.A. - JABON Y SHAMPOO,12,32,7,CPERSONAL1,LTC,PERECEDEROS BULK,22.0,17.0,21.0,4.1,24,9,1,2,24,9,1,95.2,6.0,1.5
33153,24130105,24,AZZURRA TALCO 200 GR.,LA FABRIL S.A. - GENERAL,12,7,6,CPERSONAL1,LTC,PERECEDEROS BULK,30.0,27.0,18.0,3.3,24,13,1,5,24,13,1,95.2,8.4,1.5
38344,24500105,24,JOHNSON´S BABY CREMAS LIQUIDAS AVENA 400 ML.,KENVUE ECUADOR S.A. - GENERAL,12,20,6,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,20.0,19.0,5.5,24,50,1,5,24,50,1,96.8,30.0,1.5
36120,24480104,24,SEDAL ACONDICIONADOR CERAMIDAS MEST 350 ML.,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,12,25,4,CPERSONAL1,LTC,PERECEDEROS BULK,20.0,18.0,23.0,4.5,24,48,1,4,24,48,1,96.8,28.799999999999997,1.5
33721,24530105,24,LUBRIDERM CREMA UV-15 PROTECCION SOLAR 400 ML.,KENVUE ECUADOR S.A. - GENERAL,12,20,5,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,19.0,19.0,5.5,24,53,1,5,24,53,1,95.2,32.4,1.5
38545,24560104,24,HAR TINTE KIT CREMA RUBIO CLARO CENIZO 8-1,LA FABRIL S.A. - GENERAL,6,12,6,CPERSONAL1,LTC,PERECEDEROS BULK,19.0,19.0,18.0,1.9,24,56,1,4,24,56,1,96.8,33.6,1.5
39406,24380102,24,DOVE DESODORANTE SPRAY ORIGINAL 150ML,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,12,40,5,CPERSONAL1,LTC,PERECEDEROS BULK,19.0,14.0,18.0,1.5,24,38,1,2,24,38,1,96.8,22.8,1.5
40053,24530102,24,REXONA DESODORANTE ROLL-ON V8 50 ML.,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,12,25,7,CPERSONAL1,LTC,PERECEDEROS BULK,19.0,14.0,12.0,1.0,24,53,1,2,24,53,1,95.2,32.4,1.5
40276,24490103,24,BIC RASURADORA COMFORT 3 ACT BLISTER X 2 UN.,BIC ECUADOR (ECUABIC) S.A - GENERAL,72,8,3,CPERSONAL1,LTC,NO PERECEDEROS BULK,60.0,21.0,35.0,4.1,24,49,1,3,24,49,1,95.2,30.0,1.5
44258,24180106,24,BIOLANS  GEL XTREME 550 GR,SABIJERS S.A. - GENERAL,12,8,11,CPERSONAL1,LTC,PERECEDEROS BULK,32.0,22.0,23.0,7.5,24,18,1,6,24,18,1,96.8,10.799999999999999,1.5
42691,24450105,24,PERLA JABON BEBE 200 GR.,LA FABRIL S.A. - GENERAL,48,12,8,CPERSONAL1,LTC,PERECEDEROS BULK,36.0,25.0,14.0,9.8,24,45,1,5,24,45,1,95.2,27.599999999999998,1.5
52957,24500102,24,LUBRIDERM CREMA REPARACION INTENSIVA 400 ML.,KENVUE ECUADOR S.A. - GENERAL,12,11,5,CPERSONAL1,LTC,PERECEDEROS BULK,28.0,19.0,19.0,5.5,24,50,1,2,24,50,1,96.8,30.0,1.5
58297,24150102,24,PROTEX JABON TRIPACK AVENA C/U 110 GR.,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,24,15,5,CPERSONAL1,LTC,PERECEDEROS BULK,37.0,19.0,20.0,8.4,24,15,1,2,24,15,1,95.2,9.6,1.5
61770,24090103,24,SEDAL CREMA CERAMIDAS CON MICROCERA 300 ML.,UNILEVER ANDINA ECUADOR  S.A. - GENERAL,12,24,5,CPERSONAL1,LTC,PERECEDEROS BULK,27.0,17.0,19.0,4.0,24,9,1,3,24,9,1,95.2,6.0,1.5
60914,24140103,24,BLENDY ENJUAGUE BUCAL NIÑOS TITUFRUTI  300 ML,BLENASTOR C.A. - GENERAL,12,30,5,CPERSONAL1,LTC,PERECEDEROS BULK,27.0,17.0,21.0,4.5,24,14,1,3,24,14,1,96.8,8.4,1.5
71822,24200104,24,BIOLANS GEL CLASSIC 200 GR.,SABIJERS S.A. - GENERAL,12,18,5,CPERSONAL1,LTC,PERECEDEROS BULK,25.0,18.0,14.0,2.9,24,20,1,4,24,20,1,96.8,12.0,1.5
71824,24590104,24,BIOLANS GEL CON SILICONA 200 GR.,SABIJERS S.A. - GENERAL,12,20,6,CPERSONAL1,LTC,PERECEDEROS BULK,26.0,18.0,14.0,2.9,24,59,1,4,24,59,1,95.2,36.0,1.5
64113,24380103,24,NÍVEA DESODORANTE ROLLON ACLARANT NATURAL CLASIC 50 ML.,BEIERSDORF S.A. - GENERAL,12,36,6,CPERSONAL1,LTC,PERECEDEROS BULK,17.0,13.0,12.0,0.97,24,38,1,3,24,38,1,96.8,22.8,1.5
70301,24320106,24,VITANE SHAMPOO ACCION ANTICAIDA 400 ML.,LANSEY S.A. - GENERAL,6,8,6,CPERSONAL1,LTC,PERECEDEROS BULK,16.0,13.0,25.0,2.9,24,32,1,6,24,32,1,96.8,19.2,1.5
72484,24290103,24,ENCIDENT CREMA DENTAL PROFESSIONAL ENCIAS SENSIBLES  75 CC,BLENASTOR C.A. - GENERAL,24,28,7,CPERSONAL1,LTC,PERECEDEROS BULK,29.0,17.0,19.0,3.1,24,29,1,3,24,29,1,95.2,18.0,1.5
77548,24590105,24,COLGATE ENJUAGUE BUCAL PLAX ICE 60 ML.,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,24,20,6,CPERSONAL1,LTC,PERECEDEROS BULK,19.0,16.0,13.0,1.9,24,59,1,5,24,59,1,95.2,36.0,1.5
74371,24690103,24,COLGATE CEPILLO DENTAL TRIPLE ACCION MEDIO 2 X 1,COLGATE- PALMOLIVE DEL ECUADOR S.A. - GENERAL,12,30,4,CPERSONAL1,LTC,PERECEDEROS BULK,24.0,15.0,15.0,0.6,24,69,1,3,24,69,1,95.2,42.0,1.5
76619,24370109,24,NÍVEA DESODORANTE ROLLON INVISIBLE BLACK&WHITE 50 ML.,BEIERSDORF S.A. - GENERAL,12,30,5,CPERSONAL1,LTC,PERECEDEROS BULK,17.0,13.0,12.0,0.9,24,37,1,9,24,37,1,95.2,22.8,1.5
76622,24720102,24,FOR MEN DESODORANTE AEROSOL POWER BLACK&WHITE 150 ML.,BEIERSDORF S.A. - GENERAL,12,36,6,CPERSONAL1,LTC,PERECEDEROS BULK,28.0,10.0,17.0,1.5,24,72,1,2,24,72,1,96.8,43.199999999999996,1.5
