SUC DESTINO;SKU;# TRANSF;DESCRIP ITEM;FECHA;SHIP;SHIP.1
IÑAQUITO;205355091;1367779;ORNAMENTO CORONA 31X31CM SURT2;2/10/2025;12;12
IÑAQUITO;205255007;1367779;RELLENO 76CM DORADO;2/10/2025;23;23
IÑAQUITO;205355104;1367779;RELLENO 65CM DORADO;2/10/2025;31;31
IÑAQUITO;205505221;1367779;ESFERA 15CM DORADO-BLANCO;2/10/2025;12;12
IÑAQUITO;205355112;1367779;ESTRELLA DECO 40CM DORADO;2/10/2025;8;8
IÑAQUITO;205355121;1367779;ESTRELLA DECO 60CM DORADO;2/10/2025;9;9
IÑAQUITO;205355139;1367779;ARBOL DECO C-LUZ 27X1X50CM CHAMP;2/10/2025;10;10
IÑAQUITO;205554904;1367779;ESFERA 20CM DORADO;2/10/2025;10;10
IÑAQUITO;205554912;1367779;ESFERA 15CM DORADO;2/10/2025;14;14
IÑAQUITO;205554939;1367779;HORTENSIA 22X58CM CHAMPANA;2/10/2025;30;30
IÑAQUITO;205554947;1367779;PONSETIA 11P 30X30CM DORADO;2/10/2025;27;27
IÑAQUITO;205554963;1367779;MAGNOLIA 8P 27X30CM BCO-DORADO;2/10/2025;27;27
IÑAQUITO;205405239;1367779;ORNAMENTO 26X41CM SURT2;2/10/2025;12;12
IÑAQUITO;205555026;1367779;ESFERA NAV 25CM DORADO;2/10/2025;6;6
IÑAQUITO;205405263;1367779;NACIMIENTO 40X30.5CM NATURAL;2/10/2025;8;8
IÑAQUITO;205555034;1367779;HORTENSIA 20X44CM 9 CREMA;2/10/2025;30;30
IÑAQUITO;205555042;1367779;ESFERA 15CM DORADO;2/10/2025;12;12
IÑAQUITO;205405335;1367779;FIG. AVE 23CM DORADO S2;2/10/2025;25;25
IÑAQUITO;205254995;1367779;ORNAMENTO 35X43CM SURT2;2/10/2025;7;7
IÑAQUITO;205555051;1367779;PONSETIA 27CM CREMA;2/10/2025;72;72
IÑAQUITO;204405018;1367779;CAJA D/REGALO 14X14X16CM;2/10/2025;15;15
IÑAQUITO;205455092;1367779;ORNAMENTO 20CM ROJO-VERDE SURT2;2/10/2025;20;20
IÑAQUITO;204604906;1367779;PORTA VELAS/SAGRADA FAMILIA 10;2/10/2025;4;4
IÑAQUITO;204505035;1367779;JG ADORNO P/ARBOL 2PZ 14.20X7X;2/10/2025;20;20
IÑAQUITO;204505051;1367779;JG BOLAS 4PZ 10X10X10CM;2/10/2025;16;16
IÑAQUITO;204405000;1367779;CAJA D/REGALO 10X10X11CM;2/10/2025;14;14
IÑAQUITO;204504981;1367779;BOLA DECOR 20X20X20CM;2/10/2025;4;4
IÑAQUITO;204504999;1367779;BOLA 20X20X20CM;2/10/2025;6;6
IÑAQUITO;204505060;1367779;JG BOLA 50PZ 19X19X60CM;2/10/2025;12;12
IÑAQUITO;204405026;1367779;JG RENO COLGANTE 4PZ 15.5X7X16;2/10/2025;10;10
IÑAQUITO;204405034;1367779;JG ADORNO COLGANTE 4PZ 20.5X14;2/10/2025;9;9
IÑAQUITO;204405042;1367779;JG ADORNO COLGANTE 4PZ 20.5X14;2/10/2025;9;9
IÑAQUITO;204505078;1367779;JG BOLAS 4PZ 10CM;2/10/2025;20;20
IÑAQUITO;204604914;1367779;CINTA 6.3CM X 9YDS 10X10X7CM;2/10/2025;15;15
IÑAQUITO;204555972;1367779;CINTA 6.3CM X 9YDS 10X10X7CM;2/10/2025;15;15
IÑAQUITO;204405051;1367779;LAZO DECOR 18X12CM;2/10/2025;16;16
IÑAQUITO;204405069;1367779;LAZO DECOR 34X25CM;2/10/2025;16;16
IÑAQUITO;204405077;1367779;LAZO DECOR 18X12CM;2/10/2025;16;16
IÑAQUITO;204405085;1367779;LAZO DECOR 34X25CM;2/10/2025;16;16
IÑAQUITO;204505019;1367779;ADORNO COLGANTE 14X14X14CM;2/10/2025;12;12
IÑAQUITO;204555673;1367779;PONSETIA DECOR 33X33X40CM;2/10/2025;36;36
IÑAQUITO;204555649;1367779;PONSETIA DECOR 14X14X30CM;2/10/2025;27;27
IÑAQUITO;204555657;1367779;PONSETIA DECOR 14X14X30CM;2/10/2025;27;27
IÑAQUITO;204555681;1367779;POINSETTIA DECOR 35X30X5CM;2/10/2025;26;26
IÑAQUITO;204555690;1367779;RAMA DECOR 63X20X7CM;2/10/2025;20;20
IÑAQUITO;204555702;1367779;MARIPOSA DECOR 20X40X19CM;2/10/2025;25;25
IÑAQUITO;204555665;1367779;FLOR NAV DECOR 30X24X24CM;2/10/2025;20;20
IÑAQUITO;204405106;1367779;ESTRELLA DECOR 37CM;2/10/2025;18;18
IÑAQUITO;204405114;1367779;ESTRELLA DECOR 37CM;2/10/2025;18;18
IÑAQUITO;204555374;1367779;PORTAPLATO;2/10/2025;20;20
IÑAQUITO;204555382;1367779;PORTAPLATO 33X33X1.70CM;2/10/2025;27;27
IÑAQUITO;204555391;1367779;PORTAPLATO 33X33X1.70CM;2/10/2025;27;27
IÑAQUITO;204555219;1367779;PORTAPLATO 33X33X1.70CM;2/10/2025;27;27
IÑAQUITO;204555403;1367779;PORTAPLATO 33X33X2CM;2/10/2025;27;27
IÑAQUITO;204555083;1367779;JG INDIVIDUALES C/PORTAVASOS 8;2/10/2025;26;26
IÑAQUITO;204555201;1367779;JG INDIVIDUALES C/PORTAVASOS 8;2/10/2025;27;27
IÑAQUITO;204654938;1367779;BANDEJA 40X25X2CM;2/10/2025;27;27
IÑAQUITO;204605431;1367779;TAZON 15X15X7CM;2/10/2025;14;14
IÑAQUITO;204605440;1367779;"PLATO DIA 10.5"" 26.5X26.5X1.5C";2/10/2025;20;20
IÑAQUITO;204654920;1367779;BANDEJA RECT C/3 DIVISIONES 30;2/10/2025;21;21
IÑAQUITO;204654946;1367779;PLATO P/DIP 33X33X3.8CM;2/10/2025;27;27
IÑAQUITO;174005282;1367779;PORTAPLATO;2/10/2025;27;27
IÑAQUITO;174005303;1367779;PORTAPLATO;2/10/2025;25;25
IÑAQUITO;204605458;1367779;PORTAPLATO 33X33X1.8CM;2/10/2025;27;27
IÑAQUITO;204605466;1367779;PLATO DECOR 33X33X2.8CM;2/10/2025;27;27
IÑAQUITO;204605482;1367779;PLATO DECOR 33X33X2.8CM;2/10/2025;27;27
IÑAQUITO;204655092;1367779;PORTAPLATO 29X22X3.50CM;2/10/2025;27;27
IÑAQUITO;204654903;1367779;BANDEJA 40X25X2CM;2/10/2025;27;27
IÑAQUITO;204655113;1367779;PORTAPLATO 29X22X3.50CM;2/10/2025;27;27
IÑAQUITO;204555227;1367779;JG INDIVIDUALES C/PORTAVASOS 8;2/10/2025;27;27
IÑAQUITO;204604922;1367779;TAZON 15X15X7CM;2/10/2025;24;24
IÑAQUITO;204605423;1367779;"PLATO DIA 10.5"" 26.5X26.5X1.5C";2/10/2025;20;20
IÑAQUITO;204654891;1367779;BANDEJA RECT C/3 DIVISIONES 30;2/10/2025;25;25
IÑAQUITO;204654911;1367779;PLATO P/DIP 33X33X3.8CM;2/10/2025;27;27
IÑAQUITO;170053287;1367677;ELITE PAPEL HIGENICO SOFT & STRONG MGR 32  MTS;2/10/2025;2;1
IÑAQUITO;144603214;1367677;LAVA CREMA LAVAVAJILLA ANTIBACTERIAL 235 GR.;2/10/2025;36;1
IÑAQUITO;135602957;1367677;DOVE SHAMPOO HIDRATACION INTENSA 12X400ML;2/10/2025;12;1
IÑAQUITO;189905099;1367677;TIPS CLORO ORIGINAL 300ML.;2/10/2025;50;1
IÑAQUITO;174604381;1367677;ZEN LIMA LIMON 370ML;2/10/2025;24;1
IÑAQUITO;175554566;1367677;TOSCANA VINAGRE BLANCO NATURAL 500 ML;2/10/2025;24;1
IÑAQUITO;28991;1367677;KALIPTO DESINFECTANTE MANZANA VERDE 2 LT.;2/10/2025;6;1
IÑAQUITO;117350813;1367677;CONDIMENSA ALIÑO COMPLETO BOTELLA PET 1 KG;2/10/2025;9;1
IÑAQUITO;207256505;1367677;ELVIVE ACONDICIONADOR DREAM LISO 370ML.;2/10/2025;12;1
IÑAQUITO;111154;1367677;PYURE ENDULZANTE LIQUIDO CLASICO 180 ML.;2/10/2025;20;1
IÑAQUITO;61245;1367677;PEPITO MOSTAZA BALDE 3.7 KG.;2/10/2025;4;1
IÑAQUITO;78107;1367677;ALEGRIA VASO ANILLADO 6 ONZ X 25 UN.;2/10/2025;80;1
IÑAQUITO;166203051;1367677;DEJA PACK DT LIQUIDO DILUIR FL 500ML+ BOT 3L;2/10/2025;6;1
IÑAQUITO;201155017;1367677;SANTA MARIA AZUCAR DE 1 KG;2/10/2025;30;2
IÑAQUITO;204505027;1367677;VITA AVENA CARTON SIX PACK SURTIDO 200ML C/U;2/10/2025;4;1
IÑAQUITO;36644;1367677;POMPI FRESH FLOWPACK X40;2/10/2025;12;1
IÑAQUITO;38907;1367677;DON VITTORIO FIDEO CODO RAYADO QUIFA 400 GR;2/10/2025;12;1
IÑAQUITO;77613;1367677;PULP NECTAR SIXPACK DURAZNO 250 ML;2/10/2025;12;3
IÑAQUITO;189855010;1367677;REGIA MARGARINA GIRASOL 220 GR.;2/10/2025;36;1
IÑAQUITO;199204982;1367677;CLUB SIXPACK CERVEZA LATA 269 ML;2/10/2025;4;4
IÑAQUITO;28457;1367677;ZIPLOC FUNDAS PARA ALIMENTOS ALMACENAR GRANDE X 20 UN.;2/10/2025;12;1
IÑAQUITO;105116;1367677;COFFEE-MATE CREMA PARA CAFE DOY PACK 300 GR.;2/10/2025;20;1
IÑAQUITO;117751431;1367677;PACIFICO SAL DE MESA 2 KG;2/10/2025;25;1
IÑAQUITO;124702101;1367677;BIOSOLUTIONS HIGIÉNICO BIO 200M 2 HOJAS;2/10/2025;24;2
IÑAQUITO;69620;1367677;MICHU COMIDA PARA GATO SABOR A POLLO 2 KG.;2/10/2025;12;1
IÑAQUITO;90494;1367677;BREW RITE FILTRO CAFE CANASTA X200UNI.;2/10/2025;24;1
IÑAQUITO;61479;1367677;LOS ANDES MAYONESA ECOPACK 900 GR.;2/10/2025;6;1
IÑAQUITO;170053244;1367677;MASTER GUANTES LIMPIEZA PROFUNDA NEGRO/VERDE #8;2/10/2025;12;1
IÑAQUITO;155902981;1367677;GUSTADINA DOYPACK MERMELADA PIÑA 250GR.;2/10/2025;12;1
IÑAQUITO;58297;1367677;PROTEX JABON TRIPACK AVENA C/U 110 GR.;2/10/2025;24;1
IÑAQUITO;199304941;1367677;LAVATODO LAVAVAJILLA CREMA LIMÓN 900 GR.;2/10/2025;12;1
IÑAQUITO;100438;1367677;FABULOSO DESINFECTANTE LAVANDA 5 LT.;2/10/2025;3;1
IÑAQUITO;206054910;1367677;DON VITTORIO FIDEO CANUTO CHICO 250GR;2/10/2025;20;1
IÑAQUITO;169303007;1367677;LAVA CREMA LAVAVAJILLA LIMON 900 G;2/10/2025;24;2
IÑAQUITO;182805626;1367677;PALMA DE ORO ACEITE POPULAR FUNDA 480ML.;2/10/2025;15;1
IÑAQUITO;33102;1367677;QUAKER AVENA EXTRA 500 GR.;2/10/2025;25;1
IÑAQUITO;145802979;1367677;PAPELITO LIMPION INDUSTRIAL 200 METROS;2/10/2025;6;1
IÑAQUITO;184104891;1367677;ISABELLA JABON LIQUIDO COCO VAINILLA 1L;2/10/2025;12;1
IÑAQUITO;193804987;1367677;DUCALES GALLETA TACO LARGO 315 GR;2/10/2025;24;1
IÑAQUITO;207256492;1367677;ELVIVE SHAMPOO DREAM LISO 370ML.;2/10/2025;12;1
IÑAQUITO;28087;1367677;REXONA DESODORANTE BARRA STICK BAMBOO 50 GR.;2/10/2025;12;1
IÑAQUITO;108650195;1367677;PRUDENTIAL CONFORT PAÑAL GRANDE X 20;2/10/2025;4;1
IÑAQUITO;110460;1367677;SPLENDOR AGUA NATURAL SIN GAS 5LT.;2/10/2025;18;9
IÑAQUITO;205155073;1367677;NESCAFE GOLD BLEND INSTANTANEO TOSTADO Y MOLIDO FRASCO VIDRIO 190 GR.;2/10/2025;6;1
IÑAQUITO;60069;1367677;PEPITO SALSA DE TOMATE GALON 4 KG.;2/10/2025;4;1
IÑAQUITO;80600;1367677;VITA LECHE SIXPACK SABOR FRUTILLA 200 ML;2/10/2025;4;1
IÑAQUITO;160304661;1367677;DOÑA PETRA TE VERDE X 25 UN.;2/10/2025;20;1
IÑAQUITO;206455060;1367677;SAVITAL SHAMPOO HIALURONICO 510ML+ACONDICIONADOR 490ML+TRATAMIENTO 425ML;2/10/2025;6;1
IÑAQUITO;28872;1367677;MASTER GUANTE AZUL C-20# 8 UN.;2/10/2025;12;1
IÑAQUITO;100931;1367677;CRIS-SAL SAL PARRILLERA EN GRANO FRASCO 500 GR.;2/10/2025;20;1
IÑAQUITO;124701933;1367677;DR CLEAN JABON LIQ ANTIBACTERIAL GALÓN. FRUTOS ROJOS;2/10/2025;6;1
IÑAQUITO;77403;1367677;BUEN CAN COMIDA ADULTO POLLO/MAIZ/ARROZ 8 KG.;2/10/2025;1;1
IÑAQUITO;180605006;1367677;GUSTADINA SALSA BBQ 1000GR;2/10/2025;12;1
IÑAQUITO;190954891;1367677;NIVEA SUN PROTECTOR SOLAR FACIAL CONTROL DE BRILLO FPS50 50ML;2/10/2025;12;1
IÑAQUITO;148252941;1367677;6 PACK NATURA NARANJA 225 ML C/U 6X5;2/10/2025;12;3
IÑAQUITO;30507;1367677;ISABEL ATUN EN ACEITE 900 GR;2/10/2025;12;1
IÑAQUITO;181004915;1367677;CONDIMENSA BICARBONATO DE SODIO DOYPACK 200 GR;2/10/2025;25;1
IÑAQUITO;183105007;1367677;SANTA MARIA CREMA LAVAVAJILLA MANZANA 1KG;2/10/2025;12;1
IÑAQUITO;32132;1367677;TONI LECHE SABOR MANJAR 200 ML.;2/10/2025;24;1
IÑAQUITO;149103008;1367677;DOLLY PAPEL HIGIENICO TRIPLE HOJA 36 METROS X 12 UNIDADES;2/10/2025;16;4
IÑAQUITO;80413;1367677;SANTA MARIA ADULTOS RAZA PEQUEÑA MEDIANA GRANDE POLLO 2 KG.;2/10/2025;12;1
IÑAQUITO;169003709;1367677;FAMILIA PAPEL HIGIÉNICO SUPERMEGA X24;2/10/2025;6;3
IÑAQUITO;28966;1367677;POLWAX CERA PLUS ROJA 1 LT.;2/10/2025;12;1
IÑAQUITO;28102;1367677;REXONA DESODORANTE ROLL-ON BAMBOO 50 GR.;2/10/2025;12;1
IÑAQUITO;107550125;1367677;EL SABOR OREGANO HOJA FUNDA DE 50 GR.;2/10/2025;24;1
IÑAQUITO;40662;1367677;VITA SIXPACK LECHE SABORES C/U 200 ML;2/10/2025;8;2
IÑAQUITO;68056;1367677;TONI SIXPACK LECHE SABORES SURTIDOS 200 ML.;2/10/2025;8;1
IÑAQUITO;201304932;1367677;IMPERIAL AGUA MINERAL TORONJA 330ML;2/10/2025;12;1
IÑAQUITO;167702952;1367677;LAVA CREMA LAVAVAJILLA MANZANA 900 G;2/10/2025;12;1
IÑAQUITO;105944;1367677;TONI CAFFE LATO CAPUCCINO BOT 285 ML.;2/10/2025;12;1
IÑAQUITO;114950400;1367677;TONI AVENA PRISMA NARANJILLA 250 ML;2/10/2025;24;1
IÑAQUITO;33134;1367677;SANTA MARIA AZUCAR BLANCA 2 KG.;2/10/2025;160;16
IÑAQUITO;186405048;1367677;SANTA MARIA FIBRA VERDE PAGUE 3 LLEVE 6;2/10/2025;12;1
IÑAQUITO;195955480;1367677;DORITOS COOL RANCH 140GR;2/10/2025;18;1
IÑAQUITO;115850638;1367677;REXONA DESODORANTE ROLL-ON V8 50 ML PRECIO ESPECIAL;2/10/2025;6;1
IÑAQUITO;132252285;1367677;SEDAL SHAMPOO CASPA CONTROL 12X650ML;2/10/2025;12;1
IÑAQUITO;189455008;1367677;LOS ANDES MAYONESA CASERA 800GR;2/10/2025;12;2
IÑAQUITO;192154901;1367677;HEAD & SHOULDERS SHAMPOO ANTI COMEZÓN 180ML;2/10/2025;12;1
IÑAQUITO;115300708;1367677;BUEN CAN ADULTOS RAZAS MEDIANAS Y GRANDES SABOR A POLLO RMG 15 KG;2/10/2025;1;1
IÑAQUITO;193807580;1367677;VOLT BEBIDA ENERGIZANTE ARÁNDANO MACA 400 ML;2/10/2025;12;1
IÑAQUITO;46388;1367677;ORANGINE BOTELLA SABOR A PIÑA 250 ML.;2/10/2025;60;5
IÑAQUITO;183455066;1367677;CICLON DETERGENTE LÍQUIDO TOQUE SUAVIZANTE 2500ML.;2/10/2025;4;1
IÑAQUITO;199904962;1367677;CICLON DETERGENTE PODER LIMON LIQUIDO DOYPACK 2.5 LT;2/10/2025;4;1
IÑAQUITO;144903006;1367677;OLIMPIA DESINFECTANTE EUCALIPTO SILVESTRE 900 ML;2/10/2025;12;1
IÑAQUITO;150953018;1367677;CICLON EXTRA POWER FLORAL 2 KG;2/10/2025;6;1
IÑAQUITO;124051660;1367677;NOVA SERVILLETA CLASICA X 100 UNIDADES;2/10/2025;40;1
IÑAQUITO;135502956;1367677;COCOLON ARROZ MACARENO 10LB;2/10/2025;8;1
IÑAQUITO;145803007;1367677;PARA MI BEBE PAÑITOS MANZANILLA FLOWPACK  PAGUE 240 LLEVE 300;2/10/2025;6;1
IÑAQUITO;35284;1367677;NUTRI LECHE DESCREMADA TBRIK 1 LT;2/10/2025;12;1
IÑAQUITO;35868;1367677;ORIENTAL TALLARIN FIDEO CHINO GRUESO 400 GR.;2/10/2025;24;1
IÑAQUITO;169302995;1367677;LAVA CREMA LAVAVAJILLA AVENA 900 G;2/10/2025;24;2
IÑAQUITO;115900842;1367677;TONI AVENA NARANJILLA SIX PACK DE 250 ML;2/10/2025;4;1
IÑAQUITO;203754911;1367677;LAVA CREMA LAVAVAJILLA GRANADA 900 GR.;2/10/2025;12;1
IÑAQUITO;28702;1367677;FIESTA BRAVA SANGRIA CARTON 1 LT.;2/10/2025;12;1
IÑAQUITO;149303018;1367677;DOVE PACK X 6 JABON ANTIBACTERIAL 90 GR C/U;2/10/2025;8;1
IÑAQUITO;124751287;1367677;PILSENER  TWELVEPACK CERVEZA LATA 269 ML;2/10/2025;5;5
IÑAQUITO;132801580;1367677;TONI DUO PACK CAFFE LATO MOCACCINO 570 ML.;2/10/2025;6;1
IÑAQUITO;111900263;1367677;DANEC MARGARINA INDUSTRIAL VEGETAL 1 LIBRA;2/10/2025;60;3
IÑAQUITO;59263;1367677;LAVA JABON BARRA LAVAPLATOS ROSADO 300 GR.;2/10/2025;32;1
IÑAQUITO;200105376;1367677;OLE SALSA BBQ PICANTE 200 GR.;2/10/2025;12;1
IÑAQUITO;103150116;1367677;LOS ANDES SALSA DE TOMATE ECOPACK 550 GR;2/10/2025;12;1
IÑAQUITO;146752985;1367677;NUTRAPRO CHUNK PATÉ CACHORROS 85 GR;2/10/2025;12;1
IÑAQUITO;180504985;1367677;DON SANCHO TINAPA 155GR;2/10/2025;50;1
IÑAQUITO;104501;1367677;AXION LAVAVAJILLA LIQUIDO LIMON 750 ML;2/10/2025;12;1
IÑAQUITO;180006708;1367677;LA LECHERA LECHE EVAPORADA 450ml;2/10/2025;12;1
IÑAQUITO;184205211;1367677;SCOTT DURAMAX PAÑO ROLLO REUTILIZABLE X 52 UN.;2/10/2025;12;1
IÑAQUITO;46390;1367677;ORANGINE BOTELLA SABOR A MANZANA 250 ML.;2/10/2025;96;8
IÑAQUITO;27366;1367677;MINERVA CAFE CLASICO 400 GR.;2/10/2025;40;2
IÑAQUITO;202255087;1367677;ALIMENTOS CADE GRANOLA CON PASAS Y MANÍ 200 GR;2/10/2025;20;1
IÑAQUITO;104250194;1367677;PANOLINI PAÑAL PREMIUM SEC XXG X 32;2/10/2025;6;1
IÑAQUITO;181355205;1367677;SANTA MARIA AMBIENTAL SPRAY MANZANA Y CANELA 360ML;2/10/2025;12;1
IÑAQUITO;152753044;1367677;DR. MULLER TORTITAS DE ARROZ 110 GR.;2/10/2025;20;1
IÑAQUITO;165753051;1367677;FORESTEA FRESA LIMON INFUSION PET 400ML.;2/10/2025;8;1
IÑAQUITO;201304924;1367677;IMPERIAL AGUA MINERAL MANDARINA 330ML;2/10/2025;12;1
IÑAQUITO;202254914;1367677;FINI MARSHMALLOWS CORAZON 80GR;2/10/2025;12;1
IÑAQUITO;28491;1367677;ALEGRIA PLATO 6 X 25 UN.;2/10/2025;20;1
IÑAQUITO;207256521;1367677;ELVIVE TRATAMIENTO DREAM LISO 300ML.;2/10/2025;6;1
IÑAQUITO;114950629;1367677;NICE TEA TE NEGRO SABOR LIMON 1250 LT;2/10/2025;6;1
IÑAQUITO;120701215;1367677;PONY MALTA MINI SIXPACK BEBIDA PET  C/U 200ML;2/10/2025;13;13
IÑAQUITO;27392;1367677;HORNIMANS TE X 25 FUNDAS UN.;2/10/2025;24;1
IÑAQUITO;136553018;1367677;REXONA CLINICA DESODORANTE AEROSOL AP CLASSIC 12X91G;2/10/2025;12;1
IÑAQUITO;145703006;1367677;PACK X 4 CAMPOS ATUN ACEITE GIRASOL 160 GR C/U;2/10/2025;12;1
IÑAQUITO;174604390;1367677;ZEN LIMA LIMON 540ML;2/10/2025;24;1
IÑAQUITO;67306;1367677;MASTER GUANTE BI-COLOR DOMESTICO C-22 #7;2/10/2025;12;1
IÑAQUITO;77518;1367677;LIFE ENDULZANTE NATURAL X 200 UN.;2/10/2025;12;1
IÑAQUITO;83841;1367677;SUNTEA TE HELADO SABOR A LIMON 40 GR.;2/10/2025;30;0,15
IÑAQUITO;67498;1367677;MASTER GUANTE BI-COLOR DOMESTICO C-22 #7 1/2;2/10/2025;24;2
IÑAQUITO;80601;1367677;VITA LECHE SIXPACK SABOR CHOCOLATE 200 ML;2/10/2025;4;1
IÑAQUITO;80301;1367677;LAVA LIMPIADOR POLVO CLORO PLUS TARRRO 500 GR.;2/10/2025;24;1
IÑAQUITO;160003016;1367677;EL MACHO CLORO 3.785ML;2/10/2025;3;1
IÑAQUITO;27188;1367677;PALMA DE ORO ACEITE FUNDA LT.;2/10/2025;12;1
IÑAQUITO;202854936;1367677;BLANCHY TOALLAS DOBLADAS EN Z 23 X 23 CM 175 UN.;2/10/2025;15;1
IÑAQUITO;35541;1367677;EL SOL FOSFOROS INTES PAQUETE X 10 UN;2/10/2025;100;1
IÑAQUITO;101750169;1367677;MINI TANGO GALLETA RECUBIERTA DE CHOCOLATE FUNDA 299 GR.;2/10/2025;20;1
IÑAQUITO;175554275;1367677;SAPOLIO AMBIENTADOR AROMA ANTITABACO 360 ML;2/10/2025;12;1
IÑAQUITO;189455041;1367677;TONI LECHE SEMIDESCREMADA SABOR CHOCOLATE 135ML;2/10/2025;24;1
IÑAQUITO;191154933;1367677;OLÉ TOTOPOS QUESO RANCHERO 120GR;2/10/2025;12;1
IÑAQUITO;28602;1367677;TUNGURAHUA VELA BLANCA # 8 UN.;2/10/2025;50;1
IÑAQUITO;197054925;1367677;MAX WASH DETERGENTE EN POLVO AROMA FLORAL 5 KG.;2/10/2025;4;1
IÑAQUITO;31875;1367677;K-CHITOS FIESTA 170 GR;2/10/2025;12;1
IÑAQUITO;123601519;1367677;SAN FELIPE AGUA CON GAS 1500 ML.;2/10/2025;6;1
IÑAQUITO;189854922;1367677;MARCELLO´S  SALSA DE QUESO CHEDDAR DOYPACK 200 GR.;2/10/2025;24;1
IÑAQUITO;185905260;1367677;AXE ANTITRANSPIRANTE BLACK 152ML;2/10/2025;12;1
IÑAQUITO;174154763;1367677;NUTRAPRO SNACK DENTAL MASTICABLE PARA PERRO 100 GR;2/10/2025;24;1
IÑAQUITO;180057038;1367677;SANTA MARIA PAPEL HIGIENICO 30MT 3H X18UN;2/10/2025;32;16
IÑAQUITO;179504814;1367677;BLENDAX CREMA DENTAL FULL MENTA TIENDA 60 CC;2/10/2025;12;0,08
IÑAQUITO;125151267;1367677;DON VITTORIO SALSA ROJA DOY PACK 200 GR;2/10/2025;12;1
IÑAQUITO;181904981;1367677;ORIENTAL SALSA DE OSTRAS 400GR;2/10/2025;24;1
IÑAQUITO;169552994;1367677;ZHUMIR NARANJILLA AMAZÓNICA & FRUTOS EXÓTICOS 700ML;2/10/2025;12;1
IÑAQUITO;148902967;1367677;LOS ANDES SAZON DOY PACK 200 GR;2/10/2025;24;1
IÑAQUITO;201304941;1367677;RUNADE BEBIDA TROPICAL FRUITS 500 ML;2/10/2025;12;1
IÑAQUITO;28921;1367677;TIPS AMBIENTAL PASTILLA FRUTILLA 95 GR.;2/10/2025;24;1
IÑAQUITO;31743;1367677;VITA LECHE ENTERA 200 ML.;2/10/2025;24;1
IÑAQUITO;33218;1367677;BON BON BUM CHUPETE SABOR FRESA 456 GR.;2/10/2025;16;1
IÑAQUITO;36385;1367677;LAVA CREMA LAVAVAJILLA X 5 KG.;2/10/2025;12;3
IÑAQUITO;27948;1367677;SNOB MERMELADA GUAYABA 290 GR.;2/10/2025;12;1
IÑAQUITO;115900914;1367677;TONI AVENA LECHE CANELA SIXPACK 250 ML;2/10/2025;4;1
IÑAQUITO;112250371;1367677;MAX LIMPIA VIDRIOS DOYPACK C/AMONIACO DE 500 ML;2/10/2025;18;1
IÑAQUITO;28598;1367677;EL SOL FOSFOROS INTES PAQUETE X 20 UN;2/10/2025;50;1
IÑAQUITO;79418;1367677;GUSTADINA MOSTAZA Y MIEL DOY PACK 200 GR.;2/10/2025;24;1
IÑAQUITO;202754901;1367677;QUADRICCIO MINI CONOS RELLENOS DE PISTACHO 120GR;2/10/2025;24;1
IÑAQUITO;38197;1367677;DOVE TRIPACK JABON EXFOLIANTE 90 GR C/U;2/10/2025;16;1
IÑAQUITO;135053302;1367677;TONI SIXPACK GELATINA SURTIDA C/U 200GR;2/10/2025;4;1
IÑAQUITO;96486;1367677;DON VITTORIO FIDEO CANUTO CHICO 400GR;2/10/2025;12;1
IÑAQUITO;96487;1367677;DON VITTORIO FIDEO RIGATONI 400 GR;2/10/2025;12;1
IÑAQUITO;114950434;1367677;TONI CAFFE LATO  PRISMA CAPUCCINO 250 ML.;2/10/2025;48;2
IÑAQUITO;44175;1367677;LIFE ENDULZANTE NATURAL X 100 UN.;2/10/2025;12;1
IÑAQUITO;135153039;1367677;TRU LECHE ENTERA 1LT;2/10/2025;36;3
IÑAQUITO;30394;1367677;NUTRI LECHE ENTERA TBRIK 1 LT;2/10/2025;12;1
IÑAQUITO;189604894;1367677;DOLLY PAPEL HIGENICO RENDIDOR 2H 50 MT 4 PAQ X12;2/10/2025;8;2
IÑAQUITO;182105064;1367677;EL SABOR VINAGRE MANZANA 250 ML;2/10/2025;12;1
IÑAQUITO;183904976;1367677;SAVITAL SHAMPOO ANTICAS X2 MENTA EUCALI SABI 510ML;2/10/2025;6;1
IÑAQUITO;184455076;1367677;SAN FELIPE AGUA MINERAL SABOR A TORONJA 1500ML;2/10/2025;6;1
IÑAQUITO;62537;1367677;LANHER SNACKS HABAS SALADITAS NATURALES 200 GR.;2/10/2025;24;1
IÑAQUITO;149153101;1367677;REAL ATUN 4PACK EN GIRASOL 160GR C/U.;2/10/2025;12;1
IÑAQUITO;176654817;1367677;PALMA DE ORO ACEITE 4 PACK 1 LT C/U;2/10/2025;3;1
IÑAQUITO;73333;1367677;SANTA MARIA CAFE SOLUBLE INSTANTANEO 170GR;2/10/2025;16;1
IÑAQUITO;120850739;1367677;CONDIMENSA VINAGRE DE MANZANA 450 ML;2/10/2025;26;1,73
IÑAQUITO;19101;1367677;SPLENDOR AGUA NATURAL SIN GAS 1500 CC.;2/10/2025;18;3
IÑAQUITO;206455123;1367677;SWITCH + FLOW VODKA SABOR PISTACHO1400ML;2/10/2025;6;1
IÑAQUITO;132701351;1367677;SARYS SHAMPOO EFECTO BOTOX 600 ML;2/10/2025;12;1
IÑAQUITO;132801846;1367677;NUTRI FOUR PACK LECHE UHT ENTERA 1LT;2/10/2025;4;1
